"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.349,0.535,0.09,0.63,0.39,-0.56,-0.35
"ClusIPW",0.769,0.443,-0.14,0.57,0.07,0.68,0.44
"addIPW",0.847,0.577,0.19,0.29,0.29,0.57,0.68
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
