"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.305,0.693,0.44,0.45,0.24,-0.65,-0.34
"ClusIPW",0.68,0.691,0.45,-0.05,0.02,-0.02,0.89
"addIPW",0.804,0.59,0.22,0.35,0.75,0.11,0.5
"Oracle",0.908,0.622,0.3,0.6,0.3,0.3,0.6
