"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.339,0.718,0.5,0.47,0.25,-0.6,-0.33
"ClusIPW",0.821,0.591,0.23,0.58,-0.16,0.16,0.74
"addIPW",0.765,0.572,0.17,0.05,0.14,0.52,0.82
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
