"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.317,0.591,0.22,0.56,0.24,-0.71,-0.27
"ClusIPW",0.615,0.71,0.48,0.73,-0.46,0.01,0.15
"addIPW",0.833,0.482,-0.05,0.39,0.6,0.25,0.65
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
