"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.4,0.627,0.31,0.55,0.44,-0.59,-0.24
"ClusIPW",0.709,0.678,0.42,0.36,-0.36,0.04,0.75
"addIPW",0.821,0.418,-0.2,0.53,0.32,0.27,0.71
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
