"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.25,0.529,0.08,0.65,0.15,-0.6,-0.45
"ClusIPW",0.516,0.302,-0.46,0.79,-0.24,0.32,0.11
"addIPW",0.799,0.655,0.37,0.74,-0.22,0.35,0.39
"Oracle",0.905,0.623,0.3,0.6,0.3,0.3,0.6
