"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.324,0.659,0.38,0.43,0.38,-0.67,-0.29
"ClusIPW",0.763,0.555,0.14,0.52,-0.3,0.18,0.77
"addIPW",0.884,0.592,0.23,0.42,0.43,0.31,0.7
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
