"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.383,0.673,0.41,0.6,0.14,-0.63,-0.23
"ClusIPW",0.682,0.713,0.49,0.81,-0.1,0.31,-0.06
"addIPW",0.879,0.516,0.04,0.61,0.33,0.47,0.55
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
