"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.419,0.733,0.53,0.53,0.25,-0.56,-0.25
"ClusIPW",0.6,0.252,-0.56,0.41,0.09,0.13,0.7
"addIPW",0.808,0.622,0.3,0.82,-0.14,0.3,0.36
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
