"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.381,0.623,0.29,0.61,0.3,-0.63,-0.24
"ClusIPW",0.041,0.742,0.55,-0.55,-0.3,-0.55,0.12
"addIPW",0.769,0.711,0.48,0.29,-0.18,0.07,0.8
"Oracle",0.92,0.626,0.3,0.6,0.3,0.3,0.6
