"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.401,0.637,0.33,0.48,0.33,-0.74,-0.08
"ClusIPW",0.79,0.731,0.53,0.56,0.56,-0.08,0.31
"addIPW",0.724,0.804,0.65,0.11,0.54,0,0.52
"Oracle",0.909,0.625,0.3,0.6,0.3,0.3,0.6
