"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.282,0.528,0.07,0.64,0.21,-0.62,-0.4
"ClusIPW",0.511,0.614,0.28,-0.3,-0.28,0.35,0.79
"addIPW",0.887,0.55,0.12,0.44,0.27,0.29,0.79
"Oracle",0.91,0.622,0.3,0.6,0.3,0.3,0.6
