"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.5,0.595,0.23,0.72,0.4,-0.5,-0.17
"ClusIPW",0.841,0.572,0.18,0.51,0.67,0.34,0.36
"addIPW",0.754,0.454,-0.11,0.13,0.34,0.54,0.75
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
