"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.349,0.538,0.09,0.71,0.25,-0.54,-0.36
"ClusIPW",0.451,0.452,-0.12,0.7,-0.68,0.12,0.15
"addIPW",0.821,0.467,-0.08,0.8,0.24,0.43,0.33
"Oracle",0.918,0.626,0.3,0.6,0.3,0.3,0.6
