"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.234,0.637,0.33,0.46,0.12,-0.71,-0.4
"ClusIPW",0.813,0.814,0.67,0.54,0.13,0.17,0.47
"addIPW",0.81,0.823,0.68,0.56,0.3,0.11,0.35
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
