"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.366,0.653,0.37,0.5,0.29,-0.7,-0.21
"ClusIPW",0.736,0.52,0.05,0.26,-0.21,0.57,0.75
"addIPW",0.799,0.599,0.24,0.12,0.16,0.36,0.88
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
