"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.324,0.632,0.32,0.5,0.33,-0.65,-0.32
"ClusIPW",0.874,0.511,0.03,0.55,0.46,0.2,0.66
"addIPW",0.831,0.586,0.21,0.55,0.65,0.4,0.28
"Oracle",0.91,0.622,0.3,0.6,0.3,0.3,0.6
