"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.347,0.633,0.32,0.55,0.29,-0.65,-0.29
"ClusIPW",0.691,0.572,0.17,0.75,-0.15,-0.34,0.52
"addIPW",0.635,0.604,0.26,0.64,0.04,-0.56,0.46
"Oracle",0.917,0.623,0.3,0.6,0.3,0.3,0.6
