"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.175,0.487,-0.03,0.5,0.08,-0.81,-0.3
"ClusIPW",0.562,0.255,-0.55,0.73,0.21,0.31,0.13
"addIPW",0.752,0.477,-0.06,0.79,0.51,0.31,0.09
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
