"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.487,0.592,0.23,0.66,0.4,-0.59,-0.09
"ClusIPW",0.701,0.41,-0.22,0.69,-0.22,0.5,0.43
"addIPW",0.687,0.443,-0.14,0.8,-0.22,0.47,0.25
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
