"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.225,0.639,0.33,0.48,0.06,-0.7,-0.41
"ClusIPW",0.889,0.637,0.33,0.58,0.29,0.49,0.47
"addIPW",0.848,0.634,0.32,0.72,0.39,0.43,0.2
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
