"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.369,0.662,0.39,0.61,0.05,-0.65,-0.23
"ClusIPW",0.638,0.394,-0.26,0.06,0.06,0.7,0.66
"addIPW",0.887,0.619,0.29,0.57,0.11,0.16,0.75
"Oracle",0.905,0.623,0.3,0.6,0.3,0.3,0.6
