"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.378,0.582,0.2,0.67,0.3,-0.57,-0.32
"ClusIPW",0.564,0.62,0.3,-0.27,-0.11,0.67,0.61
"addIPW",0.833,0.623,0.3,0.75,-0.03,-0.03,0.59
"Oracle",0.91,0.625,0.3,0.6,0.3,0.3,0.6
