"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.403,0.507,0.02,0.7,0.18,-0.68,-0.09
"ClusIPW",0.436,0.458,-0.1,-0.48,0.11,0.33,0.8
"addIPW",0.791,0.518,0.04,0.18,0.1,0.37,0.9
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
