"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.358,0.608,0.26,0.53,0.33,-0.71,-0.19
"ClusIPW",0.235,0.87,0.75,-0.47,-0.05,-0.46,0.1
"addIPW",0.842,0.515,0.04,0.82,0.04,0.28,0.5
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
