"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.276,0.556,0.14,0.55,-0.07,-0.81,-0.14
"ClusIPW",0.708,0.478,-0.06,0.15,-0.01,0.13,0.98
"addIPW",0.503,0.398,-0.25,0.18,0.17,-0.54,0.76
"Oracle",0.916,0.624,0.3,0.6,0.3,0.3,0.6
