"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.462,0.69,0.45,0.63,0.27,-0.54,-0.19
"ClusIPW",0.739,0.776,0.6,0.43,0.06,0.66,0.14
"addIPW",0.794,0.619,0.29,0.34,-0.18,0.52,0.71
"Oracle",0.918,0.624,0.3,0.6,0.3,0.3,0.6
