"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.233,0.665,0.39,0.38,0.15,-0.76,-0.32
"ClusIPW",0.79,0.531,0.08,0.56,0.35,0.71,0.22
"addIPW",0.747,0.377,-0.29,0.38,0.21,0.53,0.66
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
