"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.368,0.611,0.27,0.55,0.35,-0.67,-0.24
"ClusIPW",0.812,0.432,-0.17,0.72,0.4,0.39,0.38
"addIPW",0.827,0.693,0.45,0.8,-0.06,0.09,0.39
"Oracle",0.919,0.627,0.3,0.6,0.3,0.3,0.6
