"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.435,0.655,0.37,0.62,0.23,-0.63,-0.16
"ClusIPW",0.552,0.277,-0.5,0.51,0.02,0.66,0.23
"addIPW",0.556,0.517,0.04,0.55,0.25,-0.68,0.41
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
