"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.296,0.692,0.45,0.46,0.2,-0.65,-0.36
"ClusIPW",0.493,0.384,-0.28,0.28,0.37,-0.6,0.59
"addIPW",0.683,0.473,-0.07,0.58,0.61,-0.34,0.4
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
