"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.362,0.624,0.31,0.68,0.21,-0.46,-0.43
"ClusIPW",0.385,0.487,-0.03,-0.25,0.26,-0.54,0.76
"addIPW",0.862,0.551,0.13,0.73,0.41,0,0.53
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
