"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.404,0.654,0.37,0.66,0.13,-0.59,-0.24
"ClusIPW",0.333,0.404,-0.24,0.27,0.3,0.74,-0.47
"addIPW",0.832,0.786,0.62,0.29,0.24,0.17,0.66
"Oracle",0.913,0.627,0.3,0.6,0.3,0.3,0.6
