"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.303,0.541,0.1,0.6,0.17,-0.74,-0.22
"ClusIPW",0.809,0.606,0.26,0.53,0.69,-0.06,0.42
"addIPW",0.864,0.629,0.31,0.25,0.29,0.4,0.77
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
