"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.22,0.592,0.23,0.46,0.19,-0.75,-0.37
"ClusIPW",0.73,0.342,-0.38,0.43,0.13,0.32,0.75
"addIPW",0.889,0.599,0.24,0.39,0.32,0.44,0.7
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
