"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.455,0.592,0.23,0.7,0.12,-0.66,-0.04
"ClusIPW",0.663,0.409,-0.22,0.53,-0.3,0,0.77
"addIPW",0.848,0.694,0.45,0.24,0.51,0.24,0.65
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
