"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.565,0.572,0.18,0.67,0.4,-0.58,0.1
"ClusIPW",0.73,0.475,-0.07,0.33,0.05,0.81,0.48
"addIPW",0.876,0.627,0.31,0.7,0.23,0.03,0.6
"Oracle",0.908,0.627,0.3,0.6,0.3,0.3,0.6
