"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.253,0.626,0.31,0.4,0.12,-0.83,-0.19
"ClusIPW",0.802,0.465,-0.09,0.59,0.34,-0.1,0.72
"addIPW",0.814,0.695,0.45,0.6,0.54,-0.11,0.36
"Oracle",0.919,0.626,0.3,0.6,0.3,0.3,0.6
