"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.256,0.678,0.42,0.45,0.24,-0.58,-0.48
"ClusIPW",0.863,0.688,0.44,0.55,0.11,0.55,0.44
"addIPW",0.797,0.499,0,0.27,0.04,0.43,0.86
"Oracle",0.904,0.623,0.3,0.6,0.3,0.3,0.6
