"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.2,0.713,0.49,0.34,0.21,-0.5,-0.59
"ClusIPW",0.345,0.693,0.45,0.45,0.45,-0.45,-0.45
"addIPW",0.733,0.52,0.05,0.99,0.03,0.05,0.15
"Oracle",0.907,0.624,0.3,0.6,0.3,0.3,0.6
