"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.413,0.627,0.31,0.67,0.26,-0.56,-0.26
"ClusIPW",0.407,0.713,0.5,0.12,-0.5,-0.5,0.5
"addIPW",0.831,0.663,0.39,0.73,0.45,-0.07,0.32
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
