"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.543,0.703,0.47,0.64,0.37,-0.48,-0.1
"ClusIPW",0.019,0.543,0.1,-0.72,-0.56,0.31,0.22
"addIPW",0.719,0.517,0.04,0.53,-0.34,0.01,0.78
"Oracle",0.902,0.62,0.3,0.6,0.3,0.3,0.6
