"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.368,0.652,0.36,0.6,0.25,-0.58,-0.33
"ClusIPW",0.231,0.655,0.37,-0.51,-0.2,0.75,-0.01
"addIPW",0.774,0.822,0.68,0.45,-0.1,0.29,0.49
"Oracle",0.912,0.626,0.3,0.6,0.3,0.3,0.6
