"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.359,0.741,0.54,0.54,0.11,-0.48,-0.41
"ClusIPW",0.704,0.736,0.53,-0.05,0.53,0.53,0.38
"addIPW",0.639,0.434,-0.16,0.58,-0.31,-0.15,0.72
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
