"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.275,0.592,0.23,0.52,0.3,-0.66,-0.39
"ClusIPW",0.771,0.391,-0.26,0.37,0.43,0.41,0.66
"addIPW",0.827,0.487,-0.03,0.39,0.5,0.14,0.76
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
