"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.346,0.645,0.34,0.54,0.19,-0.7,-0.24
"ClusIPW",0.763,0.806,0.65,0.51,0.32,0.45,0.09
"addIPW",0.775,0.545,0.11,0.81,-0.21,0.39,0.36
"Oracle",0.914,0.628,0.3,0.6,0.3,0.3,0.6
