"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.359,0.592,0.23,0.62,0.39,-0.48,-0.42
"ClusIPW",0.474,0.297,-0.47,-0.11,0.19,0.69,0.5
"addIPW",0.583,0.425,-0.19,0.07,0.77,0.57,0.18
"Oracle",0.912,0.622,0.3,0.6,0.3,0.3,0.6
