"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.405,0.593,0.23,0.7,0.23,-0.58,-0.26
"ClusIPW",0.594,0.273,-0.52,0.61,-0.1,0.47,0.37
"addIPW",0.843,0.644,0.35,0.7,0.08,0.53,0.32
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
