"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.47,0.664,0.39,0.63,0.01,-0.67,0.08
"ClusIPW",0.532,0.322,-0.41,0.22,-0.13,0.77,0.41
"addIPW",0.659,0.479,-0.05,0.3,0.56,0.77,0.1
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
