"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.362,0.65,0.36,0.58,0.27,-0.6,-0.31
"ClusIPW",0.645,0.919,0.81,0.12,0.43,0.02,0.37
"addIPW",0.882,0.614,0.28,0.61,0.34,0.01,0.66
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
