"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.322,0.546,0.11,0.71,0.12,-0.58,-0.36
"ClusIPW",0.185,0.59,0.23,-0.63,-0.39,-0.12,0.63
"addIPW",0.779,0.54,0.1,0.78,-0.23,0.11,0.56
"Oracle",0.904,0.623,0.3,0.6,0.3,0.3,0.6
