"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.278,0.58,0.2,0.57,0.11,-0.72,-0.31
"ClusIPW",0.631,0.343,-0.38,0.9,0.09,0.11,0.14
"addIPW",0.891,0.562,0.15,0.7,0.14,0.27,0.63
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
