"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.364,0.62,0.29,0.61,0.35,-0.53,-0.37
"ClusIPW",0.728,0.55,0.12,0.61,-0.41,0.45,0.49
"addIPW",0.821,0.425,-0.19,0.6,0.5,0.23,0.56
"Oracle",0.912,0.624,0.3,0.6,0.3,0.3,0.6
