"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.33,0.577,0.19,0.47,0.36,-0.77,-0.16
"ClusIPW",0.759,0.401,-0.24,0.7,-0.1,0.28,0.6
"addIPW",0.721,0.337,-0.39,0.35,0.36,0.4,0.66
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
