"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.349,0.625,0.3,0.61,0.39,-0.36,-0.5
"ClusIPW",0.469,0.547,0.12,0.61,-0.06,-0.73,0.28
"addIPW",0.814,0.671,0.4,0.81,-0.11,0.06,0.41
"Oracle",0.919,0.627,0.3,0.6,0.3,0.3,0.6
