"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.312,0.552,0.13,0.7,0.16,-0.56,-0.4
"ClusIPW",0.526,0.902,0.79,-0.01,-0.11,-0.32,0.51
"addIPW",0.839,0.555,0.14,0.39,0.6,0.1,0.68
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
