"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.343,0.539,0.09,0.67,0.12,-0.7,-0.19
"ClusIPW",0.494,0.567,0.16,0.66,0.31,0.42,-0.51
"addIPW",0.859,0.551,0.13,0.62,0.4,0.52,0.41
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
