"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.502,0.62,0.29,0.56,0.25,-0.71,0.17
"ClusIPW",0.502,0.439,-0.15,0.57,0.58,-0.55,0.12
"addIPW",0.739,0.433,-0.16,0.66,0.15,-0.22,0.68
"Oracle",0.915,0.624,0.3,0.6,0.3,0.3,0.6
