"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.352,0.632,0.32,0.58,0.3,-0.6,-0.34
"ClusIPW",0.605,0.389,-0.27,0.59,0.37,-0.46,0.48
"addIPW",0.873,0.541,0.11,0.59,0.11,0.46,0.65
"Oracle",0.921,0.624,0.3,0.6,0.3,0.3,0.6
