"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.226,0.559,0.15,0.58,0.04,-0.71,-0.38
"ClusIPW",0.667,0.701,0.47,0.6,0.54,-0.34,0.13
"addIPW",0.779,0.609,0.27,0.62,-0.32,0.37,0.55
"Oracle",0.91,0.621,0.3,0.6,0.3,0.3,0.6
