"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.299,0.612,0.27,0.63,-0.03,-0.67,-0.29
"ClusIPW",0.551,0.756,0.57,0.02,-0.51,0.09,0.64
"addIPW",0.712,0.67,0.4,0.02,-0.08,0.12,0.9
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
