"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.38,0.716,0.49,0.54,0.17,-0.6,-0.27
"ClusIPW",0.823,0.515,0.04,0.56,0.08,-0.03,0.82
"addIPW",0.908,0.587,0.21,0.61,0.27,0.42,0.58
"Oracle",0.901,0.625,0.3,0.6,0.3,0.3,0.6
