"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.276,0.649,0.36,0.51,0.21,-0.61,-0.44
"ClusIPW",0.477,0.462,-0.09,-0.31,-0.07,0.72,0.6
"addIPW",0.896,0.582,0.2,0.63,0.34,0.45,0.5
"Oracle",0.918,0.624,0.3,0.6,0.3,0.3,0.6
