"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.281,0.653,0.37,0.47,0.24,-0.67,-0.37
"ClusIPW",-0.13,0.524,0.07,-0.78,0.31,0.25,-0.47
"addIPW",0.824,0.724,0.51,0.66,0.2,0.47,0.18
"Oracle",0.913,0.624,0.3,0.6,0.3,0.3,0.6
